station,location,state,do,ph,co,bod,na,tc,year,npH,ndo,nco,nbdo,nec,nna,wph,wdo,wbdo,wec,wna,wco,wqi
1703,"GHAGGAR AT MOONAK, PUNJAB",PUNJAB,5.3,7.5,1532,18.3,15.8,63500,2011,100,80,0,60,0,100,16.5,22.48,14.04,0,2.8,0,55.82
1704,GHAGGAR AT D/S SARDULGARH,PUNJAB,5.6,7.5,1269,34.5,12.15,60000,2011,100,80,0,60,0,100,16.5,22.48,14.04,0,2.8,0,55.82
1705,GHAGGAR AT U/S SARDULGARH,PUNJAB,5.4,7.4,1194,22,8.3,35000,2011,100,80,0,60,0,100,16.5,22.48,14.04,0,2.8,0,55.82
1025,"GHAGGAR GHNAN1 AT ROAD BRDG. SIRSA,DEBWALI ROAD,HARYANA",HARYANA,6.1,6.8,780,14.7,,,2011,80,100,0,60,0,0,13.2,28.1,14.04,0,0,0,55.34
1026,"GHAGGAR GHNAN2 AT CHANDARPUR SYPHON,  HARYANA",HARYANA,6.1,6.8,773,14.7,,,2011,80,100,0,60,0,0,13.2,28.1,14.04,0,0,0,55.34
1887,GHAGGAR BEFORE OTTU WEIR (BEFORE MIXING OF SATLUJ CANAL WATER) (HARYANA),HARYANA,6,7,820,15.3,,,2011,100,100,0,60,0,0,16.5,28.1,14.04,0,0,0,58.64
1718,"GAGGAR RIVER WHEN ENTERING IN RAJASTHAN FROM HARYANA NEAR RD NO. 629, RAJASTHAN",RAJASTHAN,4.8,7.9,650,3.2,0.68,62,2011,100,60,60,80,0,100,16.5,16.86,18.72,0,2.8,16.86,71.74
1719,"GAGGAR RIVER D/S HANUMANGARH NEAR 2 KNJ NAI ABADI, MAKKASR",RAJASTHAN,5,7.3,390,2.8,0.14,20,2011,100,60,80,100,0,100,16.5,16.86,23.4,0,2.8,22.48,82.04
1871,"RIVER MARKANDA AT PAONTA, DISTT. SIRMOUR, H.P.",HIMACHAL PRADESH,8.3,7.6,334,1,0.49,16,2011,100,100,80,100,0,100,16.5,28.1,23.4,0,2.8,22.48,93.28
2624,MARKANDA U/S KALA AMB,HIMACHAL PRADESH,8.2,7.7,316,1.2,0.48,20,2011,100,100,80,100,0,100,16.5,28.1,23.4,0,2.8,22.48,93.28
1884,KALA AMB D/S MARKANDA RIVER,HARYANA,3.1,7.8,1261,195.4,4.78,,2011,100,40,0,0,0,100,16.5,11.24,0,0,2.8,0,30.54
2625,MARKANDA D/S KALA AMB/ BOUNDARY OF HARYANA,HIMACHAL PRADESH,8.3,7.6,304,1.2,0.51,20,2011,100,100,80,100,0,100,16.5,28.1,23.4,0,2.8,22.48,93.28
1870,"RIVER SUKHANA AT PARWANOO, DISTT. SOLAN, H.P.",HIMACHAL PRADESH,5.5,7.6,743,7.6,1.02,166,2011,100,80,60,60,0,100,16.5,22.48,14.04,0,2.8,16.86,72.68
2948,"RIVER BANDI AT HEMAWAS DAM, PALI, RAJASTHAN",RAJASTHAN,5.1,7.8,657,1.7,0.26,23,2011,100,80,80,100,0,100,16.5,22.48,23.4,0,2.8,22.48,87.66
2947,"RIVER JAWAI AT JAWAI DAM, SIROHI, RAJASTHAN",RAJASTHAN,5.3,7.8,623,1.7,,,2011,100,80,0,100,0,0,16.5,22.48,23.4,0,0,0,62.38
2869,BARAK RIVER AT SENAPATI ,MANIPUR,8.7,7.1,252,4.9,,10,2011,100,100,80,80,40,0,16.5,28.1,18.72,0.36,0,22.48,86.16
2875,"BARAK RIVER AT N.H. 53, TAMENGLONG DISTT., MANIPUR",MANIPUR,5.1,7.2,17,1,,10,2011,100,80,80,100,100,0,16.5,22.48,23.4,0.9,0,22.48,85.76
2868,CHAKPI AT CHAKPI KARONG ,MANIPUR,10,7.4,157,0.6,,5,2011,100,100,100,100,60,0,16.5,28.1,23.4,0.54,0,28.1,96.64
1424,"IMPHAL AT MAHABALI, MANIPUR",MANIPUR,5.9,7,164,1.6,,74,2011,100,80,60,100,60,0,16.5,22.48,23.4,0.54,0,16.86,79.78
1457,"IMPHAL AT KOIRENGEI, MANIPUR",MANIPUR,6.1,7.3,141,1.4,,63,2011,100,100,60,100,80,0,16.5,28.1,23.4,0.72,0,16.86,85.58
1627,"IMPHAL AT KIYAMGI, MANIPUR",MANIPUR,5.6,7.1,427,1.4,,175,2011,100,80,60,100,0,0,16.5,22.48,23.4,0,0,16.86,79.24
1628,IMPHAL AT MINUTHONG,MANIPUR,4.7,7,527,1.9,,42,2011,100,60,80,100,0,0,16.5,16.86,23.4,0,0,22.48,79.24
2861,"IMPHAL AT KANGLA MOAT, IMPHAL ",MANIPUR,5.5,8.6,116,4.5,,113,2011,80,80,60,80,80,0,13.2,22.48,18.72,0.72,0,16.86,71.98
2862,"IMPHAL AT SAMUROU, IMPHAL WEST",MANIPUR,6.8,6.8,160,1.5,,23,2011,80,100,80,100,60,0,13.2,28.1,23.4,0.54,0,22.48,87.72
2864,"IMPHAL AT SEKMAI, IMPHAL EAST",MANIPUR,7,7.4,47,1,,5,2011,100,100,100,100,100,0,16.5,28.1,23.4,0.9,0,28.1,97
2874,IRANG RIVER AT TAMENGLONG,MANIPUR,7.3,7.8,116,1.2,,10,2011,100,100,80,100,80,0,16.5,28.1,23.4,0.72,0,22.48,91.2
1458,"IRIL AT PORAMPET, MANIPUR",MANIPUR,5.5,7.3,179,1.2,,75,2011,100,80,60,100,60,0,16.5,22.48,23.4,0.54,0,16.86,79.78
1624,"IRIL AT LILONG, MANIPUR",MANIPUR,4.7,7.4,220,1.6,,140,2011,100,60,60,100,60,0,16.5,16.86,23.4,0.54,0,16.86,74.16
2863,"IRIL RIVER AT KANGLA SIPHAI, IMPHAL EAST, MANIPUR",MANIPUR,4.9,7,180,1.2,,10,2011,100,60,80,100,60,0,16.5,16.86,23.4,0.54,0,22.48,79.78
2873,IRIL RIVER AT LILONG (THOUBAL ),MANIPUR,5.8,7.8,367,6.2,,95,2011,100,80,60,60,0,0,16.5,22.48,14.04,0,0,16.86,69.88
1925,KHUGA RIVER (CHURACHANDPUR),MANIPUR,5.8,7.4,249,1,,37,2011,100,80,80,100,40,0,16.5,22.48,23.4,0.36,0,22.48,85.22
2877,"KHUGA DAM ON KHUGA RIVER, CHURACHANDPUR, MANIPUR",MANIPUR,6.2,6.9,182,2.1,,8,2011,80,100,80,100,60,0,13.2,28.1,23.4,0.54,0,22.48,87.72
1926,"KHUJAIROK, MOREH (CHANDEL DIST.)",MANIPUR,5.5,7.7,356,1.2,,202,2011,100,80,60,100,0,0,16.5,22.48,23.4,0,0,16.86,79.24
2878,"LOKCHAO RIVER AT BISHNUPUR, MANIPUR",MANIPUR,5.1,6.9,190,2.3,,33,2011,80,80,80,100,60,0,13.2,22.48,23.4,0.54,0,22.48,82.1
2867,"MAHA RIVER AT CHANDEL, MANIPUR",MANIPUR,5.2,7.1,164,2.8,,20,2011,100,80,80,100,60,0,16.5,22.48,23.4,0.54,0,22.48,85.4
2852,"MANIPUR RIVER AT SEKMAIJAN, DISTT. THOUBAL, MANIPUR",MANIPUR,4.6,7,188,2.8,,18,2011,100,60,80,100,60,0,16.5,16.86,23.4,0.54,0,22.48,79.78
2879,MANIPUR RIVER AT ETHAI BARRAGE ON MANIPUR RIVER AT BISHNUPUR,MANIPUR,5.6,6.6,165,1.9,,23,2011,40,80,80,100,60,0,6.6,22.48,23.4,0.54,0,22.48,75.5
1625,NAMBUL RIVER AT HUMP BRIDGE,MANIPUR,1.9,6.8,484,15.3,,1075,2011,80,0,40,60,0,0,13.2,0,14.04,0,0,11.24,38.48
1626,"NAMBUL RIVER AT HEIRANGOITHONG, MANIPUR",MANIPUR,2.5,7.1,424,16.7,,682,2011,100,0,40,60,0,0,16.5,0,14.04,0,0,11.24,41.78
2858,"NAMBUL RIVER AT SAMUSANG (U.K. ROAD), DISTT. IMPHAL WEST",MANIPUR,5.5,6.9,118,2.8,,10,2011,80,80,80,100,80,0,13.2,22.48,23.4,0.72,0,22.48,82.28
2859,"NAMBUL RIVER AT SINGDA DAM, IMPHAL WEST, MANIPUR",MANIPUR,6,7,100,4.2,,10,2011,100,100,80,80,80,0,16.5,28.1,18.72,0.72,0,22.48,86.52
2860,"NAMBUL RIVER AT NAOREMTHONG, IMPHAL WEST, MANIPUR",MANIPUR,4.9,6.9,93,3.6,,25,2011,80,60,80,80,80,0,13.2,16.86,18.72,0.72,0,22.48,71.98
2880,"NAMBUL RIVER AT  BISHNUPUR, MANIPUR",MANIPUR,4.8,7,167.1,2.8,,,2011,100,60,0,100,60,0,16.5,16.86,23.4,0.54,0,0,57.3
1927,"SEKMAI RIVER, KAKCHING (THOUBAL DIST.)",MANIPUR,5.4,7.2,211,1.1,,78,2011,100,80,60,100,60,0,16.5,22.48,23.4,0.54,0,16.86,79.78
2853,"THOUBAL RIVER AT MAPITHEL DAM, DISTT. THOUBAL, MANIPUR",MANIPUR,6,7.5,231,1.1,,10,2011,100,100,80,100,40,0,16.5,28.1,23.4,0.36,0,22.48,90.84
2854,"THOUBAL RIVER AT PHADOM, DISTT. THOUBAL, MANIPUR",MANIPUR,5.6,7.1,319,4.4,,15,2011,100,80,80,80,0,0,16.5,22.48,18.72,0,0,22.48,80.18
2856,"THOUBAL RIVER AT YAIRIPOK, DISTT. THOUBAL, MANIPUR",MANIPUR,5.7,6.9,261,2.3,,53,2011,80,80,60,100,40,0,13.2,22.48,23.4,0.36,0,16.86,76.3
2870,"THOUBAL RIVER AT SONGKHONG, (UKL DIST.)",MANIPUR,9.9,7.1,163,1,,35,2011,100,100,80,100,60,0,16.5,28.1,23.4,0.54,0,22.48,91.02
2872,THOUBAL RIVER AT LITAN (UKL DIST.),MANIPUR,6.1,7.6,163,4.5,,25,2011,100,100,80,80,60,0,16.5,28.1,18.72,0.54,0,22.48,86.34
2855,"WANGJING RIVER AT HEIROK, DISTT. THOUBAL, MANIPUR",MANIPUR,5.1,6.9,170,2.5,,10,2011,80,80,80,100,60,0,13.2,22.48,23.4,0.54,0,22.48,82.1
2876,"WANGJING RIVER AT WANGJING, DISTT. THOUBAL, MANIPUR",MANIPUR,3.8,7,192,3,,23,2011,100,40,80,100,60,0,16.5,11.24,23.4,0.54,0,22.48,74.16
1632,"GANOL RIVER TURA, MEGHALAYA",MEGHALAYA,7.8,7.2,139,1.9,0.56,359,2011,100,100,60,100,80,100,16.5,28.1,23.4,0.72,2.8,16.86,88.38
1428,"KHARKHLA NEAR SUTNGA KHLIERIAT,JAINTIA HILLS DT.,MEGHALAYA",MEGHALAYA,6.5,3.1,489,6.1,0.52,47,2011,0,100,80,60,0,100,0,28.1,14.04,0,2.8,22.48,67.42
1631,"MYNTDU RIVER JOWAI, MEGHALAYA",MEGHALAYA,7.3,7,162,2.2,0.69,2633,2011,100,100,40,100,60,100,16.5,28.1,23.4,0.54,2.8,11.24,82.58
1633,SIMSANG RIVER WILLIAMNAGAR,MEGHALAYA,7.8,7.1,136,1.9,0.52,409,2011,100,100,60,100,80,100,16.5,28.1,23.4,0.72,2.8,16.86,88.38
1427,UMTREW AT BYRNIHAT EAST,MEGHALAYA,7.7,7.1,205,7,0.84,461,2011,100,100,60,60,60,100,16.5,28.1,14.04,0.54,2.8,16.86,78.84
2050,TLAWNG UPSTREAM AIZAWL,MIZORAM,8.1,7.1,267,1,0.11,12,2011,100,100,80,100,40,100,16.5,28.1,23.4,0.36,2.8,22.48,93.64
2051,TLAWNG DOWNSTREAM AIZAWL,MIZORAM,8,7,278,1.1,0.11,18,2011,100,100,80,100,40,100,16.5,28.1,23.4,0.36,2.8,22.48,93.64
2052,TUIRIAL UPPER CATCHMENT,MIZORAM,6.9,7.2,268,1.1,0.11,37,2011,100,100,80,100,40,100,16.5,28.1,23.4,0.36,2.8,22.48,93.64
2053,TUIRIAL LOWER CATCHMENT,MIZORAM,6.8,7.1,286,1.3,0.11,29,2011,100,100,80,100,40,100,16.5,28.1,23.4,0.36,2.8,22.48,93.64
1403,GUMTI AT U/S SOUTH TRIPURA,TRIPURA,6.6,7.8,149,1.8,,340,2011,100,100,60,100,80,0,16.5,28.1,23.4,0.72,0,16.86,85.58
1404,GUMTI AT D/S SOUTH TRIPURA,TRIPURA,6.3,8,164,3.4,0.3,528,2011,100,100,40,80,60,100,16.5,28.1,18.72,0.54,2.8,11.24,77.9
1726,"CHANDRAPUR, AGARTALA D/S OF HAORA RIVER, TRIPURA",TRIPURA,6.6,7.9,196,4.4,0.8,648,2011,100,100,40,80,60,100,16.5,28.1,18.72,0.54,2.8,11.24,77.9
2459,"DAMANGANGA AT ZARI CAUSE WAY BRIDGE, DAMAN ",DAMAN & DIU,5.6,7.5,15608,25,18.73,5,2010,100,80,100,60,0,100,16.5,22.48,14.04,0,2.8,28.1,83.92
2460,DAMANGANGA AT DISCHARG POINT DISTILLARY,DAMAN & DIU,3.7,7.5,39503,13.5,25.71,,2010,100,40,0,60,0,80,16.5,11.24,14.04,0,2.24,0,44.02
2461,"DAMANGANGA AT DAMAN JETTY, MOTI DAMAN",DAMAN & DIU,4.7,7.6,46170,21.5,19.69,,2010,100,60,0,60,0,100,16.5,16.86,14.04,0,2.8,0,50.2
2462,"DAMANGANGA AT VAPI WEIR, VAPI",DAMAN & DIU,5.8,7.8,378,,2.61,,2010,100,80,0,0,0,100,16.5,22.48,0,0,2.8,0,41.78
2463,"DAMANGANGA AT LAVACHA TEMPLE, DADRA",DAMAN & DIU,6.6,7.7,489,,2.66,350,2010,100,100,60,0,0,100,16.5,28.1,0,0,2.8,16.86,64.26
2464,"DAMANGANGA at D/s of M/s Surat Beverages, Dadra",DAMAN & DIU,6.6,7.4,492,,3.6,,2010,100,100,0,0,0,100,16.5,28.1,0,0,2.8,0,47.4
2465,"DAMANGANGA AT NAROLI BRIDGE, SILVASSA",DAMAN & DIU,6.2,7.8,359,,3.67,,2010,100,100,0,0,0,100,16.5,28.1,0,0,2.8,0,47.4
2466,"DAMANGANGA AT VILLAGE NAMDHA, VAPI",DAMAN & DIU,5.8,7.7,8757,,10.45,4,2010,100,80,100,0,0,100,16.5,22.48,0,0,2.8,28.1,69.88
1860,BALEHWAR KHADI AT N.H. NO. 8,GUJARAT,5.1,8.1,533,3.7,0.45,7500,2010,100,80,40,80,0,100,16.5,22.48,18.72,0,2.8,11.24,71.74
1861,RIVER PURNA ON BRIDGE AT SURATNANNAVSARI HIGHWAY,GUJARAT,7.1,8,555,2,0.35,15000,2010,100,100,0,100,0,100,16.5,28.1,23.4,0,2.8,0,70.8
1862,RIVER KAVERI ON BRIDGE AT BILLIMORANANVALSAD ROAD,GUJARAT,6.8,8.2,26600,3.1,0.62,23000,2010,100,100,0,80,0,100,16.5,28.1,18.72,0,2.8,0,66.12
1865,RIVER DHADAR AT KOTHADA,GUJARAT,8.1,7.6,938,8.6,0.4,108,2010,100,100,60,60,0,100,16.5,28.1,14.04,0,2.8,16.86,78.3
1148,"AMBIKA AT BILIMORA, ",GUJARAT,6.2,7.8,7778,2.7,0.26,6581,2010,100,100,40,100,0,100,16.5,28.1,23.4,0,2.8,11.24,82.04
1434,"AMLAKHADI AFTER CONFL. OF W. WATER FROM ANKLESH,",GUJARAT,,7.2,1440,46,0.2,330,2010,100,0,60,60,0,100,16.5,0,14.04,0,2.8,16.86,50.2
1438,"MINDHOLA AT STATE HIGHWAY BRIDGE SACHIN, ",GUJARAT,3.2,7.7,885,6.3,0.51,9575,2010,100,40,40,60,0,100,16.5,11.24,14.04,0,2.8,11.24,55.82
1399,ZUARI AT D/S OF PT. WHERE KUMBARJRIA CANAL JOINS,NAN,6.6,6.5,58,1.8,0.87,53,2010,40,100,60,100,100,100,6.6,28.1,23.4,0.9,2.8,16.86,78.66
1475,ZUARI AT PANCHAWADI,NAN,6.6,6.6,145,1.5,0.65,98,2010,40,100,60,100,80,100,6.6,28.1,23.4,0.72,2.8,16.86,78.48
1400,MANDOVI AT NEGHBOURHOOD OF PANAJI,NAN,6.3,6.6,55,1.8,0.36,140,2010,40,100,60,100,100,100,6.6,28.1,23.4,0.9,2.8,16.86,78.66
1476,"MANDOVI AT TONCA, MARCELA",NAN,6.4,6.4,188,2,0.44,153,2010,0,100,60,100,60,100,0,28.1,23.4,0.54,2.8,16.86,71.7
1543,KALNA AT CHANDELNAN PERNEM,NAN,6.9,6.2,61,1.7,1.07,117,2010,0,100,60,100,100,100,0,28.1,23.4,0.9,2.8,16.86,72.06
1548,ASSONORA AT ASSONORA,NAN,7.2,6.1,62,2.6,0.92,123,2010,0,100,60,100,100,100,0,28.1,23.4,0.9,2.8,16.86,72.06
2276,"RIVER BICHOLIM VARAZAN NAGAR , BICHOLIM",NAN,6.9,6.6,154,1.9,0.83,173,2010,40,100,60,100,60,100,6.6,28.1,23.4,0.54,2.8,16.86,78.3
2275,"RIVER CHAPORA NEAR ALORNA FORT ,PERNEM",NAN,7,6.3,742,1.6,0.42,139,2010,0,100,60,100,0,100,0,28.1,23.4,0,2.8,16.86,71.16
1546,KHANDEPAR AT OPA NAN PONDA,NAN,7.6,6.2,62,1.1,0.38,160,2010,0,100,60,100,100,100,0,28.1,23.4,0.9,2.8,16.86,72.06
2270,"KHANDEPAR AT CODLI NR BDG,U/S OPA WATERWORKS, SANGUEM",NAN,7.1,6.2,69,1.4,0.56,141,2010,0,100,60,100,100,100,0,28.1,23.4,0.9,2.8,16.86,72.06
2272,"KUSHAWATI NEAR BUND AT KEVONA,RIVON,SANGUEM",NAN,6.8,6,93,1.9,0.75,136,2010,0,100,60,100,80,100,0,28.1,23.4,0.72,2.8,16.86,71.88
1545,MADAI AT DABOS NAN  VALPOI,NAN,7.1,6.2,89,1.4,0.68,119,2010,0,100,60,100,80,100,0,28.1,23.4,0.72,2.8,16.86,71.88
2274,MAPUSA ON CULVERT ON HIGHWAY MAPUSANANPANAJI,NAN,6.3,6.2,110,1.5,0.59,157,2010,0,100,60,100,80,100,0,28.1,23.4,0.72,2.8,16.86,71.88
2271,"SAL PAZORKHONI, CUNCOLIM (NR CULVERT MARGAONAN CANACONA N.H.)",NAN,6.2,7,77,1.8,0.46,173,2010,100,100,60,100,80,100,16.5,28.1,23.4,0.72,2.8,16.86,88.38
2273,"SAL NEAR HOTEL LEELA MOBOR, CAVELOSSIM",NAN,6.2,6.8,67,1.7,0.61,145,2010,80,100,60,100,100,100,13.2,28.1,23.4,0.9,2.8,16.86,85.26
1547,TALPONA AT CANACONA,NAN,6.9,6.5,62,1.4,0.6,107,2010,40,100,60,100,100,100,6.6,28.1,23.4,0.9,2.8,16.86,78.66
1544,VALVANT AT SANKLINANBICHOLIM,NAN,6.7,6.2,62,0.9,0.57,187,2010,0,100,60,100,100,100,0,28.1,23.4,0.9,2.8,16.86,72.06
2651,"AMBA AT D/S OF WAKEN BDG U/S OF JS PETROCHEMICALS, WAKENPHATA, ROHA",NAN,6.8,7.9,119,3.5,0.58,517,2010,100,100,40,80,80,100,16.5,28.1,18.72,0.72,2.8,11.24,78.08
1461,BHATSA AT D/S OF PISE DAM NEAR PISE VILLAGE (ULHAS),NAN,7,7.7,88,3.2,0.13,17,2010,100,100,80,80,80,100,16.5,28.1,18.72,0.72,2.8,22.48,89.32
2653,"BHATSA AT D/S OF LIBERTY OIL MILLS, SATNEL, SHAHAPUR, THANE",NAN,6.9,7.3,70,3.4,0.19,,2010,100,100,0,80,100,100,16.5,28.1,18.72,0.9,2.8,0,67.02
2654,"BHATSA AT U/S OF LIBERTY OIL MILLS, SATNEL, SHAHAPUR, THANE",NAN,7.4,7.2,77,3,0.23,,2010,100,100,0,100,80,100,16.5,28.1,23.4,0.72,2.8,0,71.52
1092,KALU AT ATALE VILLAGE,NAN,7,7.4,3113,4,2.16,350,2010,100,100,60,80,0,100,16.5,28.1,18.72,0,2.8,16.86,82.98
2670,"KAN NEAR SAKRI WATER WORKS, SAKRI, DHULE",NAN,5.5,8.1,363,8.4,2.15,69,2010,100,80,60,60,0,100,16.5,22.48,14.04,0,2.8,16.86,72.68
1152,KUNDALIKA AT ROHA CITY,NAN,6.9,7.5,86,3.6,0.4,582,2010,100,100,40,80,80,100,16.5,28.1,18.72,0.72,2.8,11.24,78.08
2198,KUNDALIKA RIVER AT ARE KHURD ( SALINE ZONE ),NAN,6.4,7.4,621,37.8,1.79,728,2010,100,100,40,60,0,100,16.5,28.1,14.04,0,2.8,11.24,72.68
2671,"KUNDALIKA NEAR SALAV BDG (SALINA ZONE), SALAV, ROHA, RAIGAD",NAN,5.2,7.9,42354,9.5,1.1,253,2010,100,80,60,60,0,100,16.5,22.48,14.04,0,2.8,16.86,72.68
2672,"KUNDALIKA  AT DHATAV AT JACKWELL, DHATAV, ROHA, RAIGAD",NAN,6.9,7.4,73,3.5,0.27,659,2010,100,100,40,80,100,100,16.5,28.1,18.72,0.9,2.8,11.24,78.26
2168,MITHI RIVER,NAN,3.4,7.4,17842,31.5,3.32,1767,2010,100,40,40,60,0,100,16.5,11.24,14.04,0,2.8,11.24,55.82
2676,"MUCHKUNDI AT WAKED NEAR M/S ASAHI INDIA GLASS LTD, WAKED, LANJA, RATNAGIRI",NAN,7.4,8.1,254,2.2,0.15,75,2010,100,100,60,100,40,100,16.5,28.1,23.4,0.36,2.8,16.86,88.02
1151,PATALGANGA AT SHILPHATA,NAN,6.7,7.4,125,3.7,0.4,820,2010,100,100,40,80,80,100,16.5,28.1,18.72,0.72,2.8,11.24,78.08
1462,PATALGANGA NEAR INTAKE OF MIDC W/W,NAN,6.6,7.5,129,3.9,0.4,381,2010,100,100,60,80,80,100,16.5,28.1,18.72,0.72,2.8,16.86,83.7
2685,"PATALGANGA AT D/S OF KHARPADA BDG, KHARPADA, KHALAPUR, RAIGAD",NAN,6.1,7.3,515,5.1,2.02,212,2010,100,100,60,80,0,100,16.5,28.1,18.72,0,2.8,16.86,82.98
2686,"PATALGANGA AT VYAL PUMP HOUSE, VYAL, KHALAPUR, RAIGAD",NAN,6.6,7.4,122,3.6,0.46,361,2010,100,100,60,80,80,100,16.5,28.1,18.72,0.72,2.8,16.86,83.7
2687,"PATALGANGA AT KHALAPUR PUMPING STATION, RAIGAD",NAN,6.5,7.3,131,3.8,0.79,261,2010,100,100,60,80,80,100,16.5,28.1,18.72,0.72,2.8,16.86,83.7
2688,"PATALGANGA AT SAVROLI BDG, KHALAPUR. RAIGAD",NAN,6.7,7.3,130,3.4,0.57,318,2010,100,100,60,80,80,100,16.5,28.1,18.72,0.72,2.8,16.86,83.7
2689,"PATALGANGA RIVER AT GAGANGIRI MAHARAJ TEMPLE, KHOPOLI, KHALAPUR, RAIGAD",NAN,6.6,7.4,95,3.7,0.53,217,2010,100,100,60,80,80,100,16.5,28.1,18.72,0.72,2.8,16.86,83.7
2696,"PEHLAR DAM ON PEHLAR RIVERNANINLET OF WATER WORKS, VASAI, THANE",NAN,6.8,7.7,143,3.6,0.43,109,2010,100,100,60,80,80,100,16.5,28.1,18.72,0.72,2.8,16.86,83.7
2199,SAVITRI AT OVALE VILLAGE.,NAN,6.3,7.5,10825,2.9,1.93,101,2010,100,100,60,100,0,100,16.5,28.1,23.4,0,2.8,16.86,87.66
2701,"SAVITRI JACKWELL AT UPSA KENDRE, NANGALWADI, MAHAD, RAIGAD",NAN,7.1,7.4,185,2.2,0.63,80,2010,100,100,60,100,60,100,16.5,28.1,23.4,0.54,2.8,16.86,88.2
2702,"SAVITRI RIVER AT SHEDAV DOH, MAHAD,RAIGAD",NAN,6.7,7.5,1439,2.5,1.47,113,2010,100,100,60,100,0,100,16.5,28.1,23.4,0,2.8,16.86,87.66
2703,"SAVITRI AT DADLI BRIDGE, DADLI, MAHAD, RAIGADH",NAN,6.6,7.5,185,2.4,0.3,113,2010,100,100,60,100,60,100,16.5,28.1,23.4,0.54,2.8,16.86,88.2
2704,"SAVITRI AT MUTHAVALI VILLAGE, MAHAD, RAIGADH",NAN,6.7,7.8,3521,2.4,1.02,90,2010,100,100,60,100,0,100,16.5,28.1,23.4,0,2.8,16.86,87.66
2706,"SURYA U/S OF SURYA DAM, DHAMMI, VIKRAMGAD, THANE",NAN,7.1,7.7,193,3.1,0.53,92,2010,100,100,60,80,60,100,16.5,28.1,18.72,0.54,2.8,16.86,83.52
2707,"SURYA AT MIDC PUMPING STATION, GARVASHET, PALGHAR, THANE",NAN,7.1,7.9,175,3.1,0.47,86,2010,100,100,60,80,60,100,16.5,28.1,18.72,0.54,2.8,16.86,83.52
2708,"SURYA RIVER AT INTAKE OF VASAINANVIRAR W/S SCHEME, MASVAN, PALGHAR, THANE",NAN,7.1,7.8,174,3.3,0.44,83,2010,100,100,60,80,60,100,16.5,28.1,18.72,0.54,2.8,16.86,83.52
2709,"TANSA NEAR ROAD BDG, VILL DAKEWALI, WADA, THANE",NAN,7.2,7.5,308,4,0.15,,2010,100,100,0,80,0,100,16.5,28.1,18.72,0,2.8,0,66.12
1093,ULHAS AT U/S OF NRC BUND AT MOHANE,NAN,6.4,7.7,153,3.6,0.77,592,2010,100,100,40,80,60,100,16.5,28.1,18.72,0.54,2.8,11.24,77.9
1094,ULHAS AT U/S OF BADLAPUR,NAN,7,7.7,111,3.4,0.42,359,2010,100,100,60,80,80,100,16.5,28.1,18.72,0.72,2.8,16.86,83.7
2162,ULHAS RIVER ATJAMBHUL WATER WORKS.,NAN,6.6,7.6,209,3.4,0.68,243,2010,100,100,60,80,60,100,16.5,28.1,18.72,0.54,2.8,16.86,83.52
2712,"VAITARNA NR RD BDG, GANDHARE VILL., WADA, THANE",NAN,7.5,8.2,296,3.5,0.14,,2010,100,100,0,80,40,100,16.5,28.1,18.72,0.36,2.8,0,66.48
2164,VASHISTI AT U/S OF THREE M PAPER MILLS NEAR M/S MULTIFILMS PLASTIC PVT. LTD. AT KHERDI.,NAN,6.9,7.5,119,2.2,0.42,71,2010,100,100,60,100,80,100,16.5,28.1,23.4,0.72,2.8,16.86,88.38
2713,"VASHISHTI AT D/S OF THREE M PAPER MILLS NR CHIPLUN WATER INTAKE JACKWELL, KHERDI, RATNAGIRI",NAN,6.8,7.7,116,2.3,1.33,74,2010,100,100,60,100,80,100,16.5,28.1,23.4,0.72,2.8,16.86,88.38
2714,"VASHISHTI AT U/S OF POPHALI NEAR KONPHANSAWANE BRIDGE, CHIPLUN, RATNAGIRI",NAN,7,7.7,118,2.1,0.5,64,2010,100,100,60,100,80,100,16.5,28.1,23.4,0.72,2.8,16.86,88.38
17,PERIYAR NEAR ALWAYENANELOOR,NAN,5.2,6.6,453,1.5,0.38,4613,2010,40,80,40,100,0,100,6.6,22.48,23.4,0,2.8,11.24,66.52
18,PERIYAR AT KALADY,NAN,7.2,6.8,35,1.1,0.24,3483,2010,80,100,40,100,100,100,13.2,28.1,23.4,0.9,2.8,11.24,79.64
20,CHALIYAR AT KOOLIMADU,NAN,7,7.1,62,0.5,0.44,617,2010,100,100,40,100,100,100,16.5,28.1,23.4,0.9,2.8,11.24,82.94
21,CHALIYAR AT CHUNGAPALLY,NAN,7,7.1,5228,0.6,0.34,455,2010,100,100,60,100,0,100,16.5,28.1,23.4,0,2.8,16.86,87.66
42,"KALLADA AT PERUMTHOTTA MKADAVU, PUNALOOR",NAN,7.2,7,51,0.6,0.26,522,2010,100,100,40,100,100,100,16.5,28.1,23.4,0.9,2.8,11.24,82.94
43,MUVATTAPUZHA AT VETTIKKATTUMUKKU,NAN,6.7,6.9,62,1.2,0.46,2193,2010,80,100,40,100,100,100,13.2,28.1,23.4,0.9,2.8,11.24,79.64
1154,CHALAKUDY AT PULICKALKANANDAVU,NAN,6.5,6.5,118,1.1,0.52,3080,2010,40,100,40,100,80,100,6.6,28.1,23.4,0.72,2.8,11.24,72.86
1155,KARAMANA AT MOONNATTUMUKKU,NAN,0.6,7,1787,14.1,1.49,17500,2010,100,0,0,60,0,100,16.5,0,14.04,0,2.8,0,33.34
